Date,Volume,Value,Open,High,Low,Close,Change,Transaction
2017-07-27,"23,045,021","4,959,471,015",213.5,216.0,213.5,215.5,+2.50,"9,138"
2017-07-28,"21,121,133","4,498,197,191",213.0,214.0,212.5,213.0,-2.50,"7,997"
2017-07-31,"20,363,314","4,352,541,276",211.5,214.5,211.5,214.5,+1.50,"6,039"
2017-08-01,"20,314,999","4,325,934,287",212.5,214.0,212.0,212.0,-2.50,"7,318"
2017-08-02,"30,528,035","6,574,998,275",214.0,216.0,214.0,216.0,+4.00,"11,028"
2017-08-03,"27,097,397","5,779,905,218",213.0,214.0,212.5,213.5,-2.50,"7,041"
2017-08-04,"22,187,420","4,735,259,954",213.5,214.0,212.5,213.0,-0.50,"5,240"
2017-08-07,"21,594,977","4,653,776,958",213.5,216.5,213.5,216.0,+3.00,"7,115"
2017-08-08,"25,223,804","5,483,118,368",217.5,219.0,216.0,217.5,+1.50,"8,404"
2017-08-09,"28,129,447","6,035,247,455",215.0,215.5,213.5,214.5,-3.00,"9,826"
2017-08-10,"27,440,049","5,866,558,686",215.5,215.5,212.5,214.0,-0.50,"8,227"
2017-08-11,"41,592,129","8,803,564,627",211.0,213.5,210.5,212.5,-1.50,"13,751"
2017-08-14,"29,414,616","6,233,486,198",213.5,214.0,210.0,211.0,-1.50,"7,719"
2017-08-15,"14,385,915","3,073,117,310",213.0,214.5,213.0,214.0,+3.00,"5,250"
2017-08-16,"25,206,990","5,357,190,370",214.5,214.5,211.0,213.0,-1.00,"8,610"
2017-08-17,"8,353,232","1,785,167,148",213.5,214.0,213.0,214.0,+1.00,"3,120"
2017-08-18,"14,363,526","3,043,468,038",212.0,213.0,211.0,212.5,-1.50,"3,999"
2017-08-21,"13,847,499","2,934,064,688",212.5,213.0,211.5,211.5,-1.00,"5,152"
2017-08-22,"17,330,415","3,710,809,960",213.5,214.5,213.0,214.5,+3.00,"7,908"
2017-08-23,"11,757,917","2,531,926,275",215.5,216.0,214.0,215.5,+1.00,"5,873"
2017-08-24,"15,426,842","3,341,510,582",216.0,217.0,215.5,217.0,+1.50,"6,953"
2017-08-25,"10,975,387","2,384,766,481",217.5,217.5,216.0,217.5,+0.50,"5,546"
2017-08-28,"16,512,159","3,564,102,094",215.0,216.5,215.0,216.0,-1.50,"5,673"
2017-08-29,"16,561,161","3,569,385,647",216.0,216.0,215.0,216.0, 0.00,"5,587"
2017-08-30,"19,674,310","4,274,683,770",216.0,218.0,216.0,217.5,+1.50,"6,732"
2017-08-31,"26,945,202","5,837,056,904",217.5,218.0,215.5,216.5,-1.00,"6,585"
2017-09-01,"17,805,405","3,851,834,126",215.0,217.5,215.0,216.5, 0.00,"6,956"
2017-09-04,"15,053,185","3,273,164,145",216.5,218.0,215.5,217.5,+1.00,"8,635"
2017-09-05,"34,514,275","7,503,488,603",218.0,218.0,216.5,218.0,+0.50,"7,065"
2017-09-06,"28,148,528","6,117,444,609",216.5,218.0,216.0,217.0,-1.00,"6,999"
2017-09-07,"19,198,540","4,170,321,680",218.0,218.5,216.0,217.0, 0.00,"6,586"
2017-09-08,"25,512,045","5,549,520,265",217.0,218.0,216.5,218.0,+1.00,"7,969"
2017-09-11,"19,387,886","4,215,723,762",219.0,219.5,216.5,217.0,-1.00,"5,305"
2017-09-12,"24,862,321","5,437,521,978",219.0,219.5,217.5,219.0,+2.00,"5,992"
2017-09-13,"18,336,541","3,998,984,438",217.5,219.0,217.5,218.0,-1.00,"4,598"
2017-09-14,"21,508,567","4,701,852,606",218.5,219.0,217.5,218.5,+0.50,"6,314"
2017-09-15,"48,901,103","10,668,230,939",218.5,219.0,217.0,218.5, 0.00,"5,253"
2017-09-18,"17,812,705","3,905,801,892",219.0,220.0,218.0,219.5,+1.00,"6,714"
2017-09-19,"26,255,575","5,742,129,525",221.5,221.5,220.0,221.5,+2.00,"11,072"
2017-09-20,"23,434,237","5,179,958,449",221.0,222.0,220.0,221.5, 0.00,"9,347"
2017-09-21,"18,645,565","4,125,047,365",221.0,223.0,220.0,221.0,-0.50,"6,604"
2017-09-22,"22,456,370","4,930,530,220",221.5,222.0,218.5,218.5,-2.50,"7,431"
2017-09-25,"17,458,286","3,797,761,662",217.5,218.5,217.0,217.0,-1.50,"6,250"
2017-09-26,"25,003,901","5,392,244,669",217.5,218.0,214.0,214.0,-3.00,"8,768"
2017-09-27,"24,794,510","5,353,580,844",217.5,217.5,215.0,215.0,+1.00,"7,326"
2017-09-28,"31,616,062","6,788,534,834",215.0,216.0,213.5,214.0,-1.00,"7,749"
2017-09-29,"23,954,708","5,184,362,760",216.0,217.5,215.5,216.5,+2.50,"7,507"
2017-09-30,"4,254,045","924,823,765",218.0,218.5,216.5,216.5, 0.00,"2,446"
2017-10-02,"28,360,551","6,233,064,680",219.5,220.5,218.5,220.5,+4.00,"10,605"
2017-10-03,"38,330,938","8,497,244,691",219.0,223.0,219.0,222.5,+2.00,"12,703"
2017-10-05,"25,397,939","5,691,251,336",222.0,225.5,222.0,224.5,+2.00,"8,601"
2017-10-06,"16,040,516","3,604,683,862",225.0,225.5,223.5,224.5, 0.00,"7,612"
2017-10-11,"67,649,562","15,633,206,754",226.5,233.5,226.5,233.0,+8.50,"20,879"
2017-10-12,"44,176,186","10,450,920,432",235.0,237.5,234.5,237.5,+4.50,"16,490"
2017-10-13,"23,145,071","5,465,540,327",237.5,237.5,234.5,237.5, 0.00,"10,507"
2017-10-16,"20,673,072","4,906,963,355",237.5,238.0,236.0,238.0,+0.50,"6,764"
2017-10-17,"17,652,304","4,171,891,244",238.0,238.0,235.0,235.5,-2.50,"6,336"
2017-10-18,"28,970,850","6,901,364,183",239.5,239.5,237.0,237.5,+2.00,"10,330"
2017-10-19,"23,481,776","5,636,769,464",239.5,241.5,239.0,239.0,+1.50,"9,033"
2017-10-20,"27,056,035","6,456,386,670",238.0,239.5,237.5,237.5,-1.50,"7,206"
2017-10-23,"15,959,559","3,820,927,681",239.0,240.0,238.5,239.0,+1.50,"6,686"
2017-10-24,"16,100,570","3,842,463,252",240.0,240.0,238.0,238.0,-1.00,"6,034"
2017-10-25,"17,205,187","4,099,505,436",238.5,239.0,237.5,238.0, 0.00,"5,808"
2017-10-26,"12,959,717","3,069,618,429",237.0,238.0,236.0,236.0,-2.00,"4,947"
2017-10-27,"18,040,541","4,304,460,160",237.5,240.0,237.5,239.0,+3.00,"5,715"
2017-10-30,"30,241,990","7,358,619,170",242.0,245.0,241.5,243.0,+4.00,"10,609"
2017-10-31,"22,582,013","5,497,062,659",243.5,245.0,241.5,243.0, 0.00,"8,176"
2017-11-01,"20,465,054","4,975,624,502",243.5,245.0,241.5,242.5,-0.50,"6,464"
2017-11-02,"16,309,342","3,940,181,714",242.0,242.5,240.5,241.0,-1.50,"5,912"
2017-11-03,"18,327,682","4,386,122,470",240.5,241.0,238.5,239.0,-2.00,"5,621"
2017-11-06,"21,029,515","5,063,670,900",243.5,244.0,239.0,239.5,+0.50,"6,601"
2017-11-07,"21,689,261","5,266,500,464",242.0,244.0,241.5,244.0,+4.50,"6,729"
2017-11-08,"14,579,103","3,536,455,029",243.0,243.5,242.0,242.5,-1.50,"4,610"
2017-11-09,"21,366,949","5,151,628,572",240.5,243.0,240.0,241.0,-1.50,"6,339"
2017-11-10,"15,061,296","3,629,826,936",240.0,242.0,239.5,240.5,-0.50,"4,465"
2017-11-13,"12,087,858","2,904,559,294",240.0,241.5,239.5,239.5,-1.00,"4,288"
2017-11-14,"17,229,176","4,132,433,432",241.0,241.0,239.0,240.0,+0.50,"4,130"
2017-11-15,"29,720,308","7,063,591,898",239.0,239.5,236.0,237.5,-2.50,"9,224"
2017-11-16,"17,274,172","4,118,927,788",238.0,240.0,237.5,238.0,+0.50,"5,683"
2017-11-17,"18,741,825","4,528,440,917",240.5,242.5,240.5,241.5,+3.50,"5,647"
2017-11-20,"19,811,271","4,744,311,377",241.0,241.5,238.0,238.5,-3.00,"5,935"
2017-11-21,"22,878,024","5,529,803,248",240.0,243.0,239.5,243.0,+4.50,"7,942"
2017-11-22,"27,251,431","6,631,376,152",244.5,244.5,242.0,242.0,-1.00,"7,655"
2017-11-23,"9,562,763","2,320,934,646",242.0,243.5,241.5,242.5,+0.50,"4,253"
2017-11-24,"11,404,453","2,777,319,771",242.0,244.5,241.5,244.0,+1.50,"3,910"
2017-11-27,"32,247,327","7,696,717,391",240.0,240.0,237.0,237.0,-7.00,"14,743"
2017-11-28,"47,834,178","11,198,457,400",234.5,235.0,233.0,234.0,-3.00,"15,262"
2017-11-29,"26,535,797","6,234,161,137",235.0,236.0,234.5,234.5,+0.50,"6,976"
2017-11-30,"112,262,770","25,539,072,296",226.5,230.5,226.0,226.0,-8.50,"21,352"
2017-12-01,"38,356,265","8,830,392,980",228.5,233.5,227.5,231.0,+5.00,"17,632"
2017-12-04,"22,939,032","5,347,622,547",232.5,234.5,231.0,234.0,+3.00,"7,763"
2017-12-05,"30,189,765","6,938,661,754",231.0,231.0,228.5,229.5,-4.50,"11,202"
2017-12-06,"34,031,690","7,752,572,207",228.0,229.5,226.5,227.0,-2.50,"10,749"
2017-12-07,"41,619,903","9,349,711,831",226.5,226.5,222.5,226.5,-0.50,"13,336"
2017-12-08,"38,183,260","8,678,808,540",231.0,231.0,224.5,227.0,+0.50,"9,485"
2017-12-11,"20,649,609","4,706,571,094",228.5,229.0,227.0,227.5,+0.50,"6,384"
2017-12-12,"28,188,584","6,399,536,562",229.5,229.5,225.0,227.5, 0.00,"6,210"
2017-12-13,"19,619,331","4,454,578,768",227.5,228.0,226.5,227.0,-0.50,"6,108"
2017-12-14,"17,263,313","3,956,456,249",228.0,230.5,227.5,230.5,+3.50,"6,689"
2017-12-15,"42,725,779","9,781,791,170",228.5,230.0,226.5,230.0,-0.50,"7,602"
2017-12-18,"15,702,664","3,565,805,928",227.0,228.0,226.5,227.0,-3.00,"5,961"
2017-12-19,"25,899,129","5,844,605,314",226.5,228.5,224.0,225.0,-2.00,"7,609"
2017-12-20,"34,514,333","7,748,610,375",225.0,225.5,223.5,224.5,-0.50,"10,336"
2017-12-21,"20,826,164","4,696,105,505",226.5,227.0,224.5,225.0,+0.50,"5,893"
2017-12-22,"19,106,483","4,315,809,802",225.0,227.5,224.0,227.5,+2.50,"6,146"
2017-12-25,"4,579,675","1,045,118,165",228.0,229.5,226.5,228.5,+1.00,"2,288"
2017-12-26,"13,755,843","3,118,538,018",229.0,229.0,225.0,226.0,-2.50,"3,550"
2017-12-27,"12,515,245","2,820,168,625",225.0,226.0,225.0,225.0,-1.00,"5,717"
2017-12-28,"24,370,371","5,521,736,966",226.5,228.0,225.0,226.0,+1.00,"7,413"
2017-12-29,"25,610,443","5,861,624,377",227.5,230.0,226.5,229.5,+3.50,"8,325"
2018-01-02,"18,055,269","4,188,555,408",231.5,232.5,231.0,232.5,+3.00,"9,954"
2018-01-03,"31,706,091","7,504,382,512",236.0,238.0,235.5,237.0,+4.50,"13,633"
2018-01-04,"29,179,613","6,963,192,636",240.0,240.0,236.5,239.5,+2.50,"10,953"
2018-01-05,"23,721,255","5,681,934,695",240.0,240.0,238.0,240.0,+0.50,"8,659"
2018-01-08,"21,846,692","5,281,823,362",242.0,242.5,240.5,242.0,+2.00,"10,251"
2018-01-09,"19,043,123","4,588,314,012",242.0,242.0,239.5,242.0, 0.00,"7,124"
2018-01-10,"25,716,220","6,118,683,273",241.5,242.0,236.0,236.5,-5.50,"10,534"
2018-01-11,"32,070,338","7,500,674,455",235.0,236.0,232.5,235.0,-1.50,"9,199"
2018-01-12,"23,141,291","5,463,302,207",234.5,238.0,233.5,237.0,+2.00,"7,905"
2018-01-15,"28,576,533","6,832,851,887",240.0,240.0,238.0,240.0,+3.00,"9,756"
2018-01-16,"23,407,632","5,609,009,540",240.0,240.5,238.0,240.5,+0.50,"8,156"
2018-01-17,"38,118,119","9,207,582,787",240.5,243.0,239.0,242.0,+1.50,"12,593"
2018-01-18,"50,119,952","12,406,562,364",245.0,250.0,245.0,248.5,+6.50,"19,482"
2018-01-19,"55,061,292","13,975,174,348",253.5,255.5,251.5,255.5,+7.00,"18,801"
2018-01-22,"45,907,509","11,934,882,643",257.5,262.0,257.0,261.5,+6.00,"13,558"
2018-01-23,"34,606,444","9,155,080,569",262.5,266.0,262.5,266.0,+4.50,"13,993"
2018-01-24,"42,600,813","11,022,372,004",263.0,263.0,256.5,258.0,-8.00,"17,287"
2018-01-25,"46,214,756","11,981,089,514",258.0,264.0,256.5,258.0, 0.00,"15,826"
2018-01-26,"43,514,523","11,101,977,348",256.5,257.5,253.5,255.0,-3.00,"12,821"
2018-01-29,"31,306,234","8,067,780,117",259.0,261.5,255.0,258.5,+3.50,"12,211"
2018-01-30,"37,410,591","9,523,980,994",256.0,257.5,252.5,253.0,-5.50,"12,987"
2018-01-31,"45,807,808","11,670,582,000",253.0,257.5,252.0,255.0,+2.00,"13,553"
2018-02-01,"30,900,457","8,022,694,430",257.5,261.0,257.0,259.5,+4.50,"13,598"
2018-02-02,"25,707,560","6,633,344,540",259.0,260.0,255.0,259.5, 0.00,"11,404"
2018-02-05,"46,554,379","11,742,299,859",251.0,254.5,250.5,253.0,-6.50,"16,909"
2018-02-06,"104,448,048","24,944,565,955",242.5,243.5,234.0,239.0,-14.00,"35,455"
2018-02-07,"82,299,178","19,903,032,966",245.0,245.5,239.5,240.0,+1.00,"22,962"
2018-02-08,"31,192,550","7,468,970,072",239.5,242.0,238.0,238.5,-1.50,"10,274"
2018-02-09,"65,939,265","15,227,192,540",230.0,233.0,228.5,232.5,-6.00,"19,749"
2018-02-12,"42,917,236","10,113,012,768",235.5,237.5,235.0,236.5,+4.00,"10,851"
2018-02-21,"76,396,174","18,582,475,956",244.5,244.5,242.0,242.5,+6.00,"21,512"
2018-02-22,"45,492,993","10,977,665,819",244.0,244.0,239.0,239.5,-3.00,"10,071"
2018-02-23,"26,985,776","6,578,657,620",241.0,245.0,241.0,245.0,+5.50,"10,178"
2018-02-26,"36,165,810","8,910,352,170",247.0,247.5,245.0,246.5,+1.50,"12,565"
2018-02-27,"44,699,119","11,061,945,363",250.5,250.5,246.0,246.0,-0.50,"10,908"
2018-03-01,"43,847,984","10,669,194,561",244.0,245.0,242.0,243.0,-3.00,"11,589"
2018-03-02,"35,289,170","8,453,712,014",240.0,241.0,238.5,240.0,-3.00,"10,440"
2018-03-05,"27,337,846","6,607,367,732",242.5,243.0,240.5,241.5,+1.50,"9,321"
2018-03-06,"36,945,780","9,155,812,210",245.5,250.0,245.5,250.0,+8.50,"13,977"
2018-03-07,"30,391,219","7,525,601,638",248.0,248.5,246.0,247.0,-3.00,"10,521"
2018-03-08,"20,645,694","5,172,732,531",249.5,251.5,249.0,249.5,+2.50,"8,817"
2018-03-09,"22,887,063","5,723,277,170",250.0,251.0,248.5,250.5,+1.00,"7,050"
2018-03-12,"25,100,615","6,370,529,728",252.0,255.0,251.5,254.0,+3.50,"10,550"
2018-03-13,"34,264,883","8,816,553,606",255.5,259.0,255.0,259.0,+5.00,"11,700"
2018-03-14,"24,254,838","6,220,805,864",256.5,257.5,255.5,257.0,-2.00,"8,518"
2018-03-15,"19,396,493","4,965,546,715",258.0,258.0,255.0,255.0,-2.00,"5,945"
2018-03-16,"62,989,326","15,930,805,360",253.0,256.0,249.5,255.0, 0.00,"18,058"
2018-03-19,"22,440,766","5,679,567,964",252.5,255.5,251.0,255.0, 0.00,"9,888"
2018-03-20,"22,335,151","5,640,426,203",253.0,254.0,251.5,253.0,-2.00,"9,334"
2018-03-21,"32,977,737","8,325,162,114",255.0,255.0,251.0,252.5,-0.50,"11,575"
2018-03-22,"27,000,718","6,797,045,014",254.5,254.5,249.5,251.5,-1.00,"10,475"
2018-03-23,"52,974,390","12,994,667,867",245.0,247.0,244.0,245.0,-6.50,"20,513"
2018-03-26,"39,487,945","9,582,954,454",241.5,244.5,241.5,243.5,-1.50,"11,404"
2018-03-27,"31,100,260","7,732,298,021",248.0,251.0,247.0,251.0,+7.50,"11,698"
2018-03-28,"29,924,411","7,349,468,217",247.5,248.0,244.0,245.0,-6.00,"13,041"
2018-03-29,"36,427,345","8,888,435,870",243.0,247.0,242.5,244.0,-1.00,"12,832"
2018-03-30,"16,996,346","4,212,690,462",247.5,249.5,246.0,246.0,+2.00,"7,578"
2018-03-31,"3,603,912","893,664,176",247.5,249.0,246.5,247.5,+1.50,"2,409"
2018-04-02,"19,029,003","4,702,581,241",248.5,249.0,245.0,246.5,-1.00,"6,951"
2018-04-03,"35,813,944","8,710,200,224",243.0,244.5,242.0,244.0,-2.5,"13,270"
2018-04-09,"35,465,824","8,716,801,768",248.0,248.0,243.5,245.0,+1.00,"12,437"
2018-04-10,"25,268,994","6,231,896,018",244.5,249.0,243.5,245.5,0.5,"11,912"
2018-04-11,"21,777,935","5,391,978,180",246.5,248.5,246.5,248.0,2.5,"8,813"
2018-04-12,"20,476,657","5,028,226,522",248.5,248.5,244.0,245.0,-3.0,"6,898"
2018-04-13,"19,946,548","4,885,963,546",246.0,246.0,244.0,244.5,-0.5,"5,549"
2018-04-16,"21,608,528","5,251,556,179",243.0,244.0,242.0,243.5,-1.0,"8,436"
2018-04-17,"42,756,389","10,232,256,860",243.0,243.5,237.5,238.0,-5.5,"18,381"
2018-04-18,"44,768,048","10,668,587,090",239.5,241.5,236.5,238.0,0.0,"12,132"
2018-04-19,"33,230,989","8,081,404,960",242.0,244.5,241.0,244.5,6.5,"10,987"
2018-04-20,"129,890,087","29,837,344,632",228.0,231.5,228.0,229.0,-15.50,"46,349"
2018-04-23,"71,901,975","16,282,275,410",226.5,227.5,225.0,226.5,-2.50,"22,048"
2018-04-24,"45,206,892","10,233,860,296",225.0,227.5,225.0,227.0,+0.50,"13,970"
2018-04-25,"48,975,110","11,032,111,105",225.5,226.0,224.0,225.0,-2.0,"15,136"
2018-04-26,"48,176,657","10,766,085,521",225.0,225.5,221.0,222.0,-3.0,"16,253"
2018-04-27,"34,443,459","7,679,131,764",225.0,225.5,221.0,223.5,+1.50,"10,859"
2018-05-02,"38,436,942","8,633,492,540",227.0,227.5,222.5,223.0,-4.0,"11,445"
2018-05-03,"33,507,731","7,399,813,831",221.0,222.5,220.0,220.5,-2.5,"12,287"
2018-05-04,"28,477,722","6,330,594,053",221.0,224.0,220.5,223.0,2.5,"8,445"
2018-05-07,"23,268,759","5,202,316,275",225.0,225.5,221.5,223.5,0.5,"8,950"
